ID;Time;A_sim;Type
4381;2.563421468;2.190066228;f4c
4381;19.61650554;0.730876034;f4c
4381;42.37152491;0.193124339;f4c
4381;66.26005862;0.042527203;f4c
4381;124.1319207;0.001178831;f4c
4382;1.112286867;2.720480761;f4c
4382;18.3541764;1.678389983;f4c
4382;41.17477082;1.098254696;f4c
4382;64.79184936;0.619303046;f4c
4382;132.5902077;0.205207299;f4c
4383;1.765968599;4.318625674;f4c
4383;18.50516812;2.483509502;f4c
4383;43.30152969;1.385678663;f4c
4383;65.29526982;0.867802113;f4c
4383;168.093175;0.059845036;f4c
4384;1.709367234;2.921539455;f4c
4384;18.63049279;1.161287941;f4c
4384;43.63392674;0.40892186;f4c
4384;65.18105395;0.162607313;f4c
4384;184.4878575;0.001209422;f4c
4385;2.139224399;2.914618881;f4c
4385;18.22895147;1.031851304;f4c
4385;42.61876029;0.264452535;f4c
4385;65.69685951;0.083920796;f4c
4385;133.3961405;0.002321144;f4c
4386;2.628993054;1.817438543;f4c
4386;19.23362568;0.899514379;f4c
4386;42.98020893;0.242669501;f4c
4386;68.48223356;0.065714051;f4c
4386;113.7512405;0.007903428;f4c
4387;2.319883069;1.658781696;f4c
4387;18.8061785;0.740951501;f4c
4387;42.57054007;0.143595346;f4c
4387;67.75389286;0.033754512;f4c
4387;144.0202234;0.000292337;f4c
4388;1.188370985;2.072438913;f4c
4388;18.94700633;0.567696193;f4c
4388;42.04124663;0.185450416;f4c
4388;67.97536889;0.06721994;f4c
4388;162.9093885;0.001452772;f4c
4389;2.339737818;1.150013209;f4c
4389;18.90495376;0.400067487;f4c
4389;44.82664313;0.078397297;f4c
4389;66.08746198;0.02226061;f4c
4389;171.763579;4.19E-05;f4c
4390;2.348442712;2.233452881;f4c
4390;19.68741972;0.610792997;f4c
4390;43.43934772;0.185631775;f4c
4390;66.96536869;0.055615633;f4c
4390;145.9235294;0.001197234;f4c
4391;0.924278256;3.420191526;f4c
4391;19.46091499;0.564146112;f4c
4391;43.46996047;0.071980714;f4c
4391;66.41849735;0.013043565;f4c
4391;155.2823538;1.29E-05;f4c
4392;0.854511035;3.164264326;f4c
4392;18.90913654;0.753113499;f4c
4392;41.73690352;0.153005131;f4c
4392;65.98732046;0.022169596;f4c
4392;138.7632199;0.000110225;f4c
4393;2.285828888;2.08863461;f4c
4393;18.3632379;0.856944645;f4c
4393;42.79702154;0.258382384;f4c
4393;67.23501761;0.071092793;f4c
4393;158.941649;0.00137031;f4c
4394;1.088194716;2.290459822;f4c
4394;19.37963775;1.129874517;f4c
4394;42.5770924;0.59064736;f4c
4394;67.27240767;0.264660216;f4c
4394;138.5697913;0.032199837;f4c
4395;2.643721195;1.840206167;f4c
4395;18.67229022;0.672727348;f4c
4395;43.49513721;0.216207381;f4c
4395;65.95938378;0.068999987;f4c
4395;138.5719953;0.003027394;f4c
4396;2.090006426;1.461552604;f4c
4396;20.14772464;0.557913956;f4c
4396;42.46755939;0.185436417;f4c
4396;66.0757582;0.056107492;f4c
4396;158.1800386;0.00081285;f4c
4397;1.97297489;1.39134028;f4c
4397;18.56386001;0.383774178;f4c
4397;42.09005466;0.05324248;f4c
4397;65.62476014;0.007736284;f4c
4397;162.7735617;3.29E-06;f4c
4398;2.658607073;1.731320385;f4c
4398;19.30109534;0.481704912;f4c
4398;42.7036729;0.131057797;f4c
4398;67.26796389;0.023851207;f4c
4398;156.2886905;0.000102342;f4c
4399;0.704439346;2.648669283;f4c
4399;18.40913033;1.446858938;f4c
4399;41.90736166;0.522210988;f4c
4399;66.64510905;0.189121361;f4c
4399;212.8196771;0.000765139;f4c
4400;2.810006912;1.273228284;f4c
4400;18.44787909;0.619964706;f4c
4400;43.50750424;0.114725325;f4c
4400;65.51967496;0.025430373;f4c
4400;155.2082273;0.000112782;f4c
4401;1.69671237;1.998086485;f4c
4401;17.98500019;0.678490509;f4c
4401;41.51992747;0.151925204;f4c
4401;65.36823527;0.032563742;f4c
4401;155.2292772;0.000218028;f4c
4402;3.428061;1.624167111;f4c
4402;19.31588082;0.602798465;f4c
4402;43.89249549;0.176363633;f4c
4402;66.63296855;0.059179039;f4c
4402;208.7226342;4.94E-05;f4c
4403;2.541051147;2.471831071;f4c
4403;18.65425212;1.031513122;f4c
4403;43.47328486;0.250234249;f4c
4403;65.38442945;0.083380457;f4c
4403;140.5766567;0.00169298;f4c
4404;1.742554359;1.675149173;f4c
4404;17.37722005;0.24113642;f4c
4404;44.19107187;0.0091438;f4c
4404;66.81631852;0.000660067;f4c
4404;167.0385503;4.45E-09;f4c
4405;1.00120503;2.11525073;f4c
4405;18.5503917;1.373905843;f4c
4405;44.70018846;0.725873441;f4c
4405;67.09022706;0.425612525;f4c
4405;123.6031503;0.121137654;f4c
4406;2.326863366;1.57391836;f4c
4406;18.74981444;0.378802815;f4c
4406;40.24019323;0.068567989;f4c
4406;66.27781879;0.009626065;f4c
4406;146.582177;2.39E-05;f4c
4407;1.742550156;2.462829425;f4c
4407;17.23004263;0.429208409;f4c
4407;42.44693364;0.027641449;f4c
4407;64.43359215;0.002797121;f4c
4407;170.0279802;5.04E-08;f4c
4408;0.29496858;1.211591821;f4c
4408;17.40080811;0.158755073;f4c
4408;42.29872865;0.006361298;f4c
4408;67.56575156;0.000266788;f4c
4408;145.4349722;1.92E-08;f4c
4409;1.391275715;2.813795819;f4c
4409;18.58377087;0.960273999;f4c
4409;44.21629542;0.263623293;f4c
4409;64.2096385;0.111910454;f4c
4409;145.8478348;0.002096552;f4c
4410;1.034016402;2.488135338;f4c
4410;19.40041056;1.193327419;f4c
4410;42.32978156;0.462306539;f4c
4410;64.65872229;0.135977044;f4c
4410;124.9189104;0.011418239;f4c
4411;2.074303759;2.232962208;f4c
4411;18.70819186;0.574048689;f4c
4411;41.41927858;0.122066925;f4c
4411;65.45023817;0.026010885;f4c
4411;147.5689338;0.000104435;f4c
4412;2.526468915;1.533154803;f4c
4412;18.49817904;0.645597467;f4c
4412;42.40310437;0.137655149;f4c
4412;68.14310439;0.02934492;f4c
4412;171.6112133;4.20E-05;f4c
4413;2.46640008;2.074337793;f4c
4413;18.55408702;0.797682343;f4c
4413;41.04999202;0.144483054;f4c
4413;66.3330286;0.025225529;f4c
4413;153.7465202;6.24E-05;f4c
4414;1.979664107;2.228654288;f4c
4414;19.17202394;0.815874806;f4c
4414;42.23820378;0.232105056;f4c
4414;67.28621017;0.066760861;f4c
4414;159.2098316;0.000654551;f4c
4415;1.389167079;2.251423187;f4c
4415;17.53092186;0.73532423;f4c
4415;42.94942002;0.085546277;f4c
4415;66.38213514;0.015332846;f4c
4415;174.9832731;2.99E-06;f4c
4416;0.581449434;3.114556213;f4c
4416;18.47192763;1.218020485;f4c
4416;43.09744722;0.374287646;f4c
4416;65.18110993;0.134500586;f4c
4416;159.3387578;0.002236198;f4c
4417;2.991971037;2.178902641;f4c
4417;18.85257161;0.790325743;f4c
4417;41.86430337;0.224010229;f4c
4417;66.5990094;0.056937938;f4c
4417;191.3658101;7.69E-05;f4c
4418;2.654640539;1.127050597;f4c
4418;18.3236031;0.311321118;f4c
4418;43.44247447;0.095410058;f4c
4418;65.04564143;0.029532126;f4c
4418;128.8180467;0.001193728;f4c
4419;0.153459923;2.053488292;f4c
4419;18.15457519;0.493534584;f4c
4419;43.2345689;0.078995501;f4c
4419;67.27797701;0.011412557;f4c
4419;180.9430555;4.93E-06;f4c
4420;1.865443894;3.023838031;f4c
4420;19.44387226;1.333779571;f4c
4420;42.6731183;0.70625622;f4c
4420;65.76960648;0.325751794;f4c
4420;105.6645957;0.089682392;f4c
4421;2.796095872;1.803606385;f4c
4421;17.16418714;0.671187076;f4c
4421;39.74789382;0.148614202;f4c
4421;66.03839102;0.032242582;f4c
4421;137.3193619;0.000485992;f4c
4422;2.149132814;1.596163807;f4c
4422;17.97553754;0.695857127;f4c
4422;41.41055897;0.240668469;f4c
4422;66.7026178;0.064578295;f4c
4422;178.4210859;0.000357872;f4c
4423;1.824914911;1.728602689;f4c
4423;19.8915594;0.591029654;f4c
4423;43.41363353;0.130253215;f4c
4423;65.61597778;0.03402195;f4c
4423;141.97664;0.00035425;f4c
4424;0.751414671;2.229537293;f4c
4424;18.71719209;0.735101817;f4c
4424;42.41601879;0.287395319;f4c
4424;66.79447192;0.127484774;f4c
4424;185.6431533;0.002332664;f4c
4425;1.004250606;2.242313014;f4c
4425;18.51968694;0.978247043;f4c
4425;41.86881689;0.454438336;f4c
4425;67.7115109;0.152347976;f4c
4425;174.9725575;0.003203211;f4c
4426;1.360459594;1.508840934;f4c
4426;17.38826858;0.492357861;f4c
4426;43.09754144;0.063572397;f4c
4426;67.15442521;0.011958188;f4c
4426;136.4904898;0.000105359;f4c
4427;2.889990471;2.275687215;f4c
4427;18.82888484;0.520883065;f4c
4427;43.18992438;0.053106471;f4c
4427;66.26151086;0.006079063;f4c
4427;155.6375605;1.93E-06;f4c
4428;1.996208276;1.854463509;f4c
4428;17.60113862;0.483384113;f4c
4428;42.41845879;0.028647396;f4c
4428;65.94014528;0.002574514;f4c
4428;181.1486715;1.70E-08;f4c
4429;0.299147035;3.371281106;f4c
4429;18.27929229;0.679246313;f4c
4429;41.86422433;0.084307405;f4c
4429;65.99759398;0.008254192;f4c
4429;128.8702803;2.30E-05;f4c
4430;2.643672597;1.494141054;f4c
4430;19.54031962;0.30206774;f4c
4430;42.73437303;0.031518723;f4c
4430;66.53480514;0.003589856;f4c
4430;176.9399251;1.29E-07;f4c
4431;2.360049002;1.672507672;f4c
4431;20.89656549;0.728712337;f4c
4431;43.55885069;0.227513498;f4c
4431;66.47424072;0.101086112;f4c
4431;119.0395616;0.014953326;f4c
4432;0.989996044;1.451235889;f4c
4432;17.99266648;0.291466849;f4c
4432;42.85368438;0.022253668;f4c
4432;67.21221011;0.001931224;f4c
4432;186.6869383;2.17E-08;f4c
4433;1.103920757;2.072498427;f4c
4433;17.83552027;0.312793427;f4c
4433;42.36230578;0.032180463;f4c
4433;65.58544081;0.004119967;f4c
4433;185.1933887;6.99E-08;f4c
4434;1.161319351;1.580715284;f4c
4434;17.9980694;0.62151544;f4c
4434;42.26687731;0.217936169;f4c
4434;65.53571365;0.075545497;f4c
4434;152.78981;0.00275214;f4c
4435;1.909686987;1.56710375;f4c
4435;20.14851559;0.399482459;f4c
4435;41.2242272;0.089515405;f4c
4435;66.0353878;0.013966001;f4c
4435;128.4906613;0.000144686;f4c
4436;1.394793231;1.202459151;f4c
4436;18.87370632;0.242598229;f4c
4436;43.09606398;0.022327239;f4c
4436;64.5131499;0.002768182;f4c
4436;186.5795304;3.78E-08;f4c
4437;0.083366655;2.542476172;f4c
4437;18.74529875;0.604304314;f4c
4437;42.62012846;0.092232255;f4c
4437;64.5441013;0.020033292;f4c
4437;178.4481011;2.54E-06;f4c
4438;2.792790329;2.37571138;f4c
4438;19.08542829;0.749036083;f4c
4438;42.3032231;0.186742934;f4c
4438;65.89127921;0.050908559;f4c
4438;158.0154521;0.000319301;f4c
4439;2.294633862;1.338134102;f4c
4439;19.69138343;0.237487433;f4c
4439;44.80353228;0.03608781;f4c
4439;66.48721109;0.005967258;f4c
4439;147.8655763;1.09E-05;f4c
4440;1.135819227;2.135627366;f4c
4440;18.43157433;0.711628571;f4c
4440;42.47221118;0.111282856;f4c
4440;67.68187016;0.016361351;f4c
4440;139.0642655;8.33E-05;f4c
4441;1.861123551;4.069457477;f4c
4441;19.31989686;1.172961184;f4c
4441;40.9682035;0.244536625;f4c
4441;66.93450415;0.037522405;f4c
4441;207.1383977;1.96E-06;f4c
4442;1.963709296;2.19097927;f4c
4442;20.69943226;0.499826893;f4c
4442;43.55029965;0.094790645;f4c
4442;64.37976419;0.021691455;f4c
4442;163.8288265;2.04E-05;f4c
4443;2.110056033;1.557676557;f4c
4443;18.10680343;0.564493201;f4c
4443;42.78487034;0.174622167;f4c
4443;66.72280927;0.053817988;f4c
4443;173.261761;0.000341768;f4c
4444;2.152040952;3.335705047;f4c
4444;18.45415989;1.529939118;f4c
4444;40.74524418;0.441613426;f4c
4444;66.16171605;0.180252374;f4c
4444;128.1020333;0.012219216;f4c
4445;2.265036239;2.170181226;f4c
4445;17.84988481;0.483339179;f4c
4445;44.80574844;0.048178775;f4c
4445;65.34529576;0.007608325;f4c
4445;152.0072915;4.14E-06;f4c
4446;1.351437706;2.439009155;f4c
4446;19.70273667;0.630788389;f4c
4446;43.21632182;0.144044534;f4c
4446;66.57635912;0.030761177;f4c
4446;177.5189085;3.13E-05;f4c
4447;1.960751585;3.552141621;f4c
4447;17.30380878;1.326220467;f4c
4447;41.33391167;0.428303008;f4c
4447;66.08220327;0.14781241;f4c
4447;134.6100989;0.008403482;f4c
4448;1.928084715;2.881671564;f4c
4448;19.52335372;1.291423873;f4c
4448;43.83460133;0.404371065;f4c
4448;65.49218091;0.202068446;f4c
4448;159.9667234;0.005250637;f4c
4449;1.87983356;1.457666136;f4c
4449;20.62178623;0.347061495;f4c
4449;43.18874884;0.075180923;f4c
4449;66.13527647;0.012627887;f4c
4449;165.9487915;6.09E-06;f4c
4450;2.894156148;1.586066447;f4c
4450;17.72352958;0.695268604;f4c
4450;41.28881382;0.24311047;f4c
4450;67.27176824;0.074286206;f4c
4450;185.161054;0.000517145;f4c
4451;2.70969534;2.510499349;f4c
4451;18.33877187;1.460030282;f4c
4451;41.98580245;0.618622809;f4c
4451;65.57651736;0.332268978;f4c
4451;146.573195;0.03710423;f4c
4452;1.633646298;2.181623048;f4c
4452;18.84349213;1.040918105;f4c
4452;41.23372342;0.435584203;f4c
4452;66.24143623;0.141350281;f4c
4452;193.4897183;0.001772552;f4c
4453;2.38266403;2.512397185;f4c
4453;17.03229378;0.767021125;f4c
4453;40.49033675;0.120267396;f4c
4453;65.28483994;0.016105473;f4c
4453;146.295469;1.86E-05;f4c
4454;0.850065882;2.75982491;f4c
4454;17.49649657;0.944153664;f4c
4454;44.07529377;0.346796122;f4c
4454;65.36574857;0.103165675;f4c
4454;149.6856686;0.001801213;f4c
4455;2.491619088;2.333016212;f4c
4455;19.32126981;1.04605513;f4c
4455;41.52762542;0.670664682;f4c
4455;66.08063032;0.296651139;f4c
4455;169.6798849;0.029514906;f4c
4456;1.516026775;2.408736199;f4c
4456;18.49959689;0.790692045;f4c
4456;42.28194219;0.139216004;f4c
4456;65.85702021;0.021033421;f4c
4456;134.7462002;0.000139507;f4c
4457;2.782163736;1.924765718;f4c
4457;17.88541888;0.904008884;f4c
4457;42.79299545;0.21497859;f4c
4457;65.96777248;0.074523649;f4c
4457;151.1730168;0.001086871;f4c
4458;2.586730189;2.611576762;f4c
4458;19.93107533;1.055128701;f4c
4458;44.29465344;0.48943892;f4c
4458;66.65721708;0.254570286;f4c
4458;142.6701684;0.022403597;f4c
4459;2.413053765;1.786725323;f4c
4459;19.54480291;0.778966325;f4c
4459;42.12524018;0.227773136;f4c
4459;65.43370059;0.064436951;f4c
4459;207.662081;4.37E-05;f4c
4460;1.169172678;6.083473111;f4c
4460;18.50185473;2.321258194;f4c
4460;41.88159834;0.559090529;f4c
4460;68.60604124;0.157694654;f4c
4460;153.1211671;0.001812096;f4c
4461;1.404685719;2.238104541;f4c
4461;17.37230322;1.097455769;f4c
4461;41.90233214;0.317624673;f4c
4461;64.9035345;0.12730552;f4c
4461;135.4073776;0.006353692;f4c
4462;1.436673375;2.464673348;f4c
4462;18.21636351;0.259992438;f4c
4462;42.28845397;0.016373305;f4c
4462;65.61973326;0.000871;f4c
4462;150.5391421;3.51E-08;f4c
4463;1.749234871;1.826655442;f4c
4463;18.4314577;0.556101444;f4c
4463;43.21409666;0.106941791;f4c
4463;65.12093179;0.0298017;f4c
4463;184.7528881;2.39E-05;f4c
4464;2.062617632;1.664058204;f4c
4464;19.49994765;0.321167967;f4c
4464;42.62338506;0.044044864;f4c
4464;67.71761295;0.005555495;f4c
4464;128.2815297;6.62E-05;f4c
4465;2.572695652;2.133452626;f4c
4465;17.75232168;0.96129915;f4c
4465;43.293551;0.204385482;f4c
4465;65.61817613;0.069548806;f4c
4465;137.8814668;0.001674131;f4c
4466;1.951493273;3.140270497;f4c
4466;19.6397371;0.819603472;f4c
4466;41.87433306;0.223362956;f4c
4466;66.67240161;0.04665997;f4c
4466;142.2857538;0.000529311;f4c
4467;1.213984404;1.996086788;f4c
4467;17.62450413;0.869589482;f4c
4467;41.96365483;0.437232112;f4c
4467;66.72588693;0.189409712;f4c
4467;198.8726265;0.005815578;f4c
4468;1.93693992;1.041457734;f4c
4468;20.81020616;0.228090379;f4c
4468;42.41147265;0.069302838;f4c
4468;67.19189674;0.015679445;f4c
4468;151.2374466;0.000133226;f4c
4469;1.69572237;2.530599498;f4c
4469;19.83420766;0.284381511;f4c
4469;43.53696193;0.046985582;f4c
4469;65.91388893;0.006879876;f4c
4469;177.0065003;5.21E-07;f4c
4470;1.338274725;1.480226942;f4c
4470;19.75411216;0.653964518;f4c
4470;42.81117725;0.142873795;f4c
4470;66.11414794;0.032884727;f4c
4470;164.209072;6.92E-05;f4c
4471;0.991261338;2.062215998;f4c
4471;18.88373707;0.594511727;f4c
4471;42.42406704;0.129070156;f4c
4471;66.83815213;0.037329265;f4c
4471;162.0917752;0.000186494;f4c
4472;2.106956959;3.716468133;f4c
4472;18.59524486;0.771291823;f4c
4472;43.49571081;0.107631595;f4c
4472;66.20257656;0.016066155;f4c
4472;161.4403651;6.16E-06;f4c
4473;1.58768103;1.419397437;f4c
4473;19.35259109;0.314043808;f4c
4473;42.24184371;0.077761516;f4c
4473;66.71173252;0.016049906;f4c
4473;176.7384789;1.08E-05;f4c
4474;2.002672333;1.980152209;f4c
4474;20.40251626;0.652501216;f4c
4474;41.88911148;0.188381986;f4c
4474;65.60175561;0.046021273;f4c
4474;183.0010198;0.000123692;f4c
4475;2.518485859;2.336093411;f4c
4475;19.57211604;0.536233505;f4c
4475;43.16691345;0.085681479;f4c
4475;65.49765693;0.018107389;f4c
4475;177.3676689;7.19E-06;f4c
4476;2.893477773;3.461574021;f4c
4476;17.27539352;1.443573532;f4c
4476;41.27037487;0.373071531;f4c
4476;66.74633784;0.091496882;f4c
4476;144.3386195;0.001907343;f4c
4477;3.153830744;2.817646961;f4c
4477;19.34324059;1.065110671;f4c
4477;43.85977145;0.151748888;f4c
4477;68.34255132;0.024706957;f4c
4477;164.0480434;2.63E-05;f4c
4478;0.975978097;1.529269233;f4c
4478;18.08198071;0.28903764;f4c
4478;43.19585836;0.020638119;f4c
4478;68.54342039;0.001646392;f4c
4478;183.9159052;2.08E-08;f4c
4479;1.958902856;2.335668808;f4c
4479;18.40412041;1.107034173;f4c
4479;43.60815038;0.24134061;f4c
4479;66.59561772;0.07296586;f4c
4479;173.4012693;0.000315219;f4c
4480;1.752424213;1.347111296;f4c
4480;18.6179831;0.350726186;f4c
4480;42.58094629;0.047690204;f4c
4480;65.29313125;0.008096725;f4c
4480;143.1128752;8.99E-06;f4c
4481;1.306256118;2.584348104;f4c
4481;19.39113124;1.202810216;f4c
4481;42.74017656;0.600228617;f4c
4481;66.29921443;0.344525587;f4c
4481;165.1232764;0.031321724;f4c
4482;1.381054037;1.498010705;f4c
4482;18.45588301;0.575604148;f4c
4482;41.64563466;0.192229432;f4c
4482;65.2794518;0.076181357;f4c
4482;199.1344117;0.000417696;f4c
4483;2.024593421;2.203773291;f4c
4483;17.64387253;0.923343968;f4c
4483;42.532157;0.447667634;f4c
4483;67.26213023;0.167131299;f4c
4483;190.9502899;0.003164583;f4c
4484;1.281539357;2.568309813;f4c
4484;20.55212659;0.780618935;f4c
4484;41.8525144;0.231303247;f4c
4484;66.17479138;0.058600763;f4c
4484;136.622538;0.001677746;f4c
4485;1.114278676;2.333895944;f4c
4485;18.37703243;1.156074527;f4c
4485;42.25576957;0.347134625;f4c
4485;66.8864355;0.143616101;f4c
4485;155.9760203;0.004229826;f4c
4486;1.126472101;2.095965176;f4c
4486;20.15976287;0.569369041;f4c
4486;42.19653894;0.099254415;f4c
4486;66.67860779;0.02094458;f4c
4486;194.3124383;5.92E-06;f4c
4487;1.722194258;3.663158466;f4c
4487;20.88129867;0.986737924;f4c
4487;40.80638057;0.299274895;f4c
4487;65.47666746;0.06562248;f4c
4487;156.8869295;0.000207958;f4c
4488;1.786724726;4.229402609;f4c
4488;17.40795492;1.536717691;f4c
4488;41.2626929;0.490207808;f4c
4488;66.08908468;0.179044877;f4c
4488;154.7496718;0.004586285;f4c
4489;2.307167921;2.362323853;f4c
4489;19.02207827;0.81927933;f4c
4489;43.45430441;0.205071223;f4c
4489;65.72220548;0.05767273;f4c
4489;157.7023695;0.000447814;f4c
4490;0.815393751;5.407339687;f4c
4490;19.41870282;0.950237939;f4c
4490;42.00090791;0.158093033;f4c
4490;67.30468182;0.012912575;f4c
4490;182.3759388;5.80E-07;f4c
4491;2.137181188;1.99095623;f4c
4491;19.65803995;0.567752197;f4c
4491;43.68975045;0.102664449;f4c
4491;67.28077037;0.017973744;f4c
4491;95.73741838;0.003215382;f4c
4492;1.126029542;2.756820054;f4c
4492;19.2776122;1.149550726;f4c
4492;41.3495214;0.475583676;f4c
4492;67.27356203;0.182061556;f4c
4492;171.2507938;0.003601287;f4c
4493;1.821723049;1.436091773;f4c
4493;19.79114803;0.622743821;f4c
4493;44.43861461;0.308198889;f4c
4493;64.83127038;0.174726198;f4c
4493;177.5791083;0.005135191;f4c
4494;2.794166882;1.584271732;f4c
4494;17.93023429;0.66112336;f4c
4494;43.13956432;0.165453465;f4c
4494;67.57549519;0.056012013;f4c
4494;120.2412406;0.00586718;f4c
4495;1.806277136;2.140026721;f4c
4495;18.30442939;1.247115796;f4c
4495;42.93195188;0.483754657;f4c
4495;65.7718804;0.320334794;f4c
4495;176.3771751;0.011536972;f4c
4496;1.143484627;4.349184854;f4c
4496;19.0696104;1.203392026;f4c
4496;42.82083092;0.223896858;f4c
4496;66.06615932;0.040491601;f4c
4496;143.2788548;0.000148929;f4c
4497;2.707742865;1.63279417;f4c
4497;18.83464642;0.286903005;f4c
4497;43.6055895;0.019633084;f4c
4497;66.92494302;0.001435021;f4c
4497;135.4806233;6.95E-07;f4c
4498;1.325861022;1.531124295;f4c
4498;17.17449462;0.431992813;f4c
4498;41.87557441;0.086584996;f4c
4498;66.60695914;0.022136875;f4c
4498;153.5966832;0.000140707;f4c
4499;2.937116922;2.802652561;f4c
4499;19.10231924;0.991447885;f4c
4499;42.58846555;0.22878951;f4c
4499;65.37421335;0.071458618;f4c
4499;168.7961962;0.000216477;f4c
4500;2.512670825;1.791910292;f4c
4500;17.58230469;0.923462373;f4c
4500;43.49989158;0.242567601;f4c
4500;66.90093293;0.072125308;f4c
4500;172.1516078;0.000829903;f4c
4501;1.903221759;3.000217027;f4c
4501;17.65028292;0.934364671;f4c
4501;42.31150178;0.086974126;f4c
4501;65.91180629;0.009831788;f4c
4501;182.6455604;3.42E-07;f4c
4502;1.472900457;2.070032871;f4c
4502;17.32483945;0.617517082;f4c
4502;43.13037458;0.134932718;f4c
4502;65.15640795;0.037595942;f4c
4502;180.5873533;6.96E-05;f4c
4503;2.765130204;1.945747523;f4c
4503;17.94084811;0.518367404;f4c
4503;43.28035887;0.034826534;f4c
4503;66.92429771;0.003809969;f4c
4503;186.9915896;1.96E-08;f4c
4504;2.525592231;2.752132565;f4c
4504;19.18103291;1.165028425;f4c
4504;40.7738732;0.363979066;f4c
4504;65.54539234;0.105727012;f4c
4504;162.1335904;0.000982383;f4c
4505;2.325496619;2.078818157;f4c
4505;18.52196783;0.403224898;f4c
4505;44.48332598;0.04023978;f4c
4505;66.13599995;0.005734324;f4c
4505;164.6770775;1.26E-06;f4c
4506;2.243744219;2.201973769;f4c
4506;19.95039086;0.628422779;f4c
4506;44.17843554;0.090977771;f4c
4506;66.52851824;0.018841776;f4c
4506;157.0843995;3.16E-05;f4c
4507;3.40489222;2.108669088;f4c
4507;17.71205328;0.770680491;f4c
4507;42.86510557;0.102674668;f4c
4507;68.08574791;0.016261373;f4c
4507;191.1690463;2.91E-06;f4c
4508;1.955414996;4.796119177;f4c
4508;18.78450141;2.076955392;f4c
4508;41.96859302;0.546796783;f4c
4508;66.61161663;0.165203848;f4c
4508;139.5165063;0.004874704;f4c
4509;1.818839235;3.115822898;f4c
4509;18.02951312;0.601433496;f4c
4509;45.03081345;0.070054878;f4c
4509;66.179091;0.01083255;f4c
4509;160.3577726;6.09E-06;f4c
4510;1.36275101;2.710810596;f4c
4510;18.78031346;0.949008637;f4c
4510;40.72297623;0.381732975;f4c
4510;64.67878148;0.11906231;f4c
4510;131.6925358;0.01083932;f4c
4511;0.768121361;4.821452341;f4c
4511;18.45239558;1.202627565;f4c
4511;41.08790384;0.264303532;f4c
4511;65.99090686;0.052244754;f4c
4511;168.2984922;7.23E-05;f4c
4512;1.497388101;2.352178457;f4c
4512;21.27449662;0.62943549;f4c
4512;42.07200169;0.144677994;f4c
4512;65.89407518;0.047834962;f4c
4512;152.2977933;0.000369566;f4c
4513;1.412440352;1.666980218;f4c
4513;17.29990198;0.935909116;f4c
4513;42.2268064;0.613285947;f4c
4513;66.84861681;0.354459308;f4c
4513;182.8114176;0.049462887;f4c
4514;1.010323385;4.407519101;f4c
4514;18.33831147;1.115250926;f4c
4514;42.28585968;0.299070789;f4c
4514;66.071481;0.10867581;f4c
4514;144.655144;0.001162841;f4c
4515;1.417504426;1.398055719;f4c
4515;19.79357646;0.456833653;f4c
4515;42.32340673;0.087068981;f4c
4515;66.49190137;0.016139856;f4c
4515;170.4030586;3.37E-05;f4c
4516;1.049525419;2.190110207;f4c
4516;20.36016977;0.674147388;f4c
4516;42.81531279;0.159123714;f4c
4516;67.2877785;0.030886533;f4c
4516;153.8135634;0.00014674;f4c
4517;0.729459229;1.827334992;f4c
4517;19.39174111;0.315701117;f4c
4517;42.48853932;0.070739979;f4c
4517;67.21624868;0.01239001;f4c
4517;155.4815435;4.15E-05;f4c
4518;0.129007377;1.979465476;f4c
4518;19.43029286;0.407380809;f4c
4518;42.77751844;0.076605538;f4c
4518;66.63839938;0.013085055;f4c
4518;166.3640669;6.30E-06;f4c
4519;3.066326061;3.94935712;f4c
4519;16.64625786;2.533223506;f4c
4519;42.07039109;1.187474984;f4c
4519;65.60242119;0.813312334;f4c
4519;114.6835735;0.286877998;f4c
4520;0.733193876;3.437231865;f4c
4520;17.60779983;1.64347898;f4c
4520;42.56380441;0.495825228;f4c
4520;65.17614731;0.155715604;f4c
4520;176.2159657;0.001587742;f4c
4521;1.407259352;3.919379415;f4c
4521;17.79269455;1.438884623;f4c
4521;42.25604236;0.464299445;f4c
4521;68.28548185;0.151620633;f4c
4521;173.0491916;0.001025833;f4c
4522;1.170129851;2.934674227;f4c
4522;17.95410904;0.925885544;f4c
4522;44.24688547;0.157173786;f4c
4522;66.0646548;0.047766202;f4c
4522;169.2367236;9.43E-05;f4c
4523;2.445969086;3.913590181;f4c
4523;18.37661163;2.493102695;f4c
4523;43.3614096;1.071548578;f4c
4523;65.33328817;0.477338558;f4c
4523;177.3116158;0.016326055;f4c
4524;1.871361445;2.377586965;f4c
4524;18.36189855;0.776099908;f4c
4524;42.60029626;0.150168192;f4c
4524;67.28227617;0.027825344;f4c
4524;172.8935796;2.81E-05;f4c
4525;0.53568739;2.291590762;f4c
4525;18.96372918;0.880128019;f4c
4525;41.49963739;0.192696373;f4c
4525;65.89401811;0.075105746;f4c
4525;130.4109844;0.003281279;f4c
4526;2.461091384;4.319688711;f4c
4526;18.98921954;0.863620594;f4c
4526;42.74011479;0.107661533;f4c
4526;66.76763858;0.013492149;f4c
4526;142.4106967;1.74E-05;f4c
4527;0.939164524;3.247703896;f4c
4527;18.84705698;1.084305472;f4c
4527;40.75420284;0.378426306;f4c
4527;64.72339252;0.107234836;f4c
